time_,pos,neg
2021-07-09 06:56:30,1,1
2021-07-09 06:57:00,1,1
2021-07-09 06:57:30,0,0
2021-07-09 06:58:00,2,1
2021-07-09 06:58:30,0,0
2021-07-09 06:59:00,1,1
2021-07-09 06:59:30,1,1
2021-07-09 07:00:00,2,4
2021-07-09 07:00:30,2,1
2021-07-09 07:01:00,0,0
2021-07-09 07:01:30,0,1
2021-07-09 07:02:00,2,0
2021-07-09 07:02:30,1,0
2021-07-09 07:03:00,1,1
2021-07-09 07:03:30,2,0
2021-07-09 07:04:00,1,0
2021-07-09 07:04:30,2,0
2021-07-09 07:05:00,0,0
2021-07-09 07:05:30,0,0
2021-07-09 07:06:00,3,0
2021-07-09 07:06:30,5,0
2021-07-09 07:07:00,1,1
2021-07-09 07:07:30,2,0
2021-07-09 07:08:00,2,0
2021-07-09 07:08:30,1,0
2021-07-09 07:09:00,0,1
2021-07-09 07:09:30,2,0
2021-07-09 07:10:00,1,1
2021-07-09 07:10:30,1,0
2021-07-09 07:11:00,2,0
2021-07-09 07:11:30,4,0
2021-07-09 07:12:00,2,2
2021-07-09 07:12:30,2,0
2021-07-09 07:13:00,0,1
2021-07-09 07:14:00,1,2
2021-07-09 07:14:30,0,0
2021-07-09 07:15:00,3,0
2021-07-09 07:15:30,2,0
2021-07-09 07:16:00,0,1
2021-07-09 07:16:30,1,0
2021-07-09 07:17:00,1,1
2021-07-09 07:17:30,4,0
2021-07-09 07:18:00,1,1
2021-07-09 07:18:30,1,1
2021-07-09 07:19:00,1,0
2021-07-09 07:19:30,1,1
2021-07-09 07:20:00,0,0
2021-07-09 07:20:30,1,1
2021-07-09 07:21:00,3,0
2021-07-09 07:21:30,2,1
2021-07-09 07:22:00,2,0
2021-07-09 07:22:30,6,0
2021-07-09 07:23:00,7,6
2021-07-09 07:23:30,4,1
2021-07-09 07:24:00,4,1
2021-07-09 07:24:30,2,1
2021-07-09 07:25:00,2,4
2021-07-09 07:25:30,1,1
2021-07-09 07:26:00,0,2
2021-07-09 07:26:30,0,1
2021-07-09 07:27:00,2,0
2021-07-09 07:27:30,1,1
2021-07-09 07:28:00,1,1
2021-07-09 07:28:30,0,0
2021-07-09 07:29:00,2,0
2021-07-09 07:29:30,3,0
2021-07-09 07:30:00,1,1
2021-07-09 07:30:30,0,0
2021-07-09 07:31:00,1,1
2021-07-09 07:31:30,0,0
2021-07-09 07:32:00,1,0
2021-07-09 07:32:30,1,0
2021-07-09 07:33:00,0,0
2021-07-09 07:33:30,0,0
2021-07-09 07:34:00,0,0
2021-07-09 07:34:30,1,1
2021-07-09 07:35:00,2,4
2021-07-09 07:35:30,0,1
2021-07-09 07:36:00,2,0
2021-07-09 07:36:30,0,1
2021-07-09 07:37:00,1,0
2021-07-09 07:37:30,0,1
2021-07-09 07:38:00,0,2
2021-07-09 07:38:30,0,0
2021-07-09 07:39:00,2,0
2021-07-09 07:39:30,3,1
2021-07-09 07:40:00,1,0
2021-07-09 07:40:30,1,0
2021-07-09 07:41:00,1,1
2021-07-09 07:41:30,0,1
2021-07-09 07:42:00,0,1
2021-07-09 07:42:30,1,2
2021-07-09 07:43:00,1,2
2021-07-09 07:43:30,2,0
2021-07-09 07:44:00,0,0
2021-07-09 07:44:30,1,1
2021-07-09 07:45:00,2,2
2021-07-09 07:45:30,0,0
2021-07-09 07:46:00,3,0
2021-07-09 07:46:30,2,1
2021-07-09 07:47:00,1,0
2021-07-09 07:47:30,1,0
2021-07-09 07:48:00,0,0
2021-07-09 07:48:30,0,0
2021-07-09 07:49:00,0,0
2021-07-09 07:49:30,1,0
2021-07-09 07:50:00,0,0
2021-07-09 07:50:30,0,1
2021-07-09 07:51:00,2,0
2021-07-09 07:51:30,2,1
2021-07-09 07:52:00,2,0
2021-07-09 07:52:30,0,8
2021-07-09 07:53:00,0,4
2021-07-09 07:53:30,4,1
2021-07-09 07:54:00,2,0
2021-07-09 07:54:30,3,1
2021-07-09 07:55:00,1,1
2021-07-09 07:55:30,3,3
2021-07-09 07:56:00,2,0
2021-07-09 07:56:30,1,0
2021-07-09 07:57:00,0,0
2021-07-09 07:57:30,1,1
2021-07-09 07:58:00,0,0
2021-07-09 07:58:30,0,0
2021-07-09 07:59:00,4,2
2021-07-09 07:59:30,1,2
2021-07-09 08:00:00,5,4
2021-07-09 08:00:30,4,2
2021-07-09 08:01:00,4,0
2021-07-09 08:01:30,1,5
2021-07-09 08:02:00,2,0
2021-07-09 08:02:30,0,1
2021-07-09 08:03:00,2,0
2021-07-09 08:03:30,0,0
2021-07-09 08:04:00,1,2
2021-07-09 08:04:30,2,1
2021-07-09 08:05:00,1,1
2021-07-09 08:05:30,1,1
2021-07-09 08:06:00,1,0
2021-07-09 08:06:30,4,0
2021-07-09 08:07:00,0,0
2021-07-09 08:07:30,2,2
2021-07-09 08:08:00,0,1
2021-07-09 08:08:30,3,1
2021-07-09 08:09:00,2,0
2021-07-09 08:09:30,0,0
2021-07-09 08:10:00,2,1
2021-07-09 08:10:30,1,1
2021-07-09 08:11:00,3,2
2021-07-09 08:11:30,0,0
2021-07-09 08:12:00,0,1
2021-07-09 08:12:30,4,1
2021-07-09 08:13:00,4,0
2021-07-09 08:13:30,7,1
2021-07-09 08:14:00,4,1
2021-07-09 08:14:30,1,0
2021-07-09 08:15:00,1,2
2021-07-09 08:15:30,6,0
2021-07-09 08:16:00,4,0
2021-07-09 08:16:30,3,0
2021-07-09 08:17:00,1,0
2021-07-09 08:17:30,1,0
2021-07-09 08:18:00,0,0
2021-07-09 08:18:30,0,0
2021-07-09 08:19:00,0,0
2021-07-09 08:19:30,3,0
2021-07-09 08:20:00,3,1
2021-07-09 08:20:30,0,0
2021-07-09 08:21:00,3,1
2021-07-09 08:21:30,1,0
2021-07-09 08:22:00,2,0
2021-07-09 08:22:30,2,0
2021-07-09 08:23:00,3,0
2021-07-09 08:23:30,2,0
2021-07-09 08:24:00,3,0
2021-07-09 08:24:30,0,0
2021-07-09 08:25:00,2,1
2021-07-09 08:25:30,1,1
2021-07-09 08:26:00,1,1
2021-07-09 08:26:30,0,0
2021-07-09 08:27:00,1,1
2021-07-09 08:27:30,2,0
2021-07-09 08:28:00,0,1
2021-07-09 08:28:30,0,0
2021-07-09 08:29:00,1,0
2021-07-09 08:29:30,6,1
2021-07-09 08:30:00,4,0
2021-07-09 08:30:30,2,0
2021-07-09 08:31:00,1,1
2021-07-09 08:31:30,3,0
2021-07-09 08:32:00,0,0
2021-07-09 08:32:30,0,0
2021-07-09 08:33:00,0,0
2021-07-09 08:33:30,1,0
2021-07-09 08:34:00,0,0
2021-07-09 08:34:30,2,1
2021-07-09 08:35:00,1,3
2021-07-09 08:35:30,1,0
2021-07-09 08:36:00,2,0
2021-07-09 08:36:30,0,0
2021-07-09 08:37:00,2,5
2021-07-09 08:37:30,2,2
2021-07-09 08:38:00,1,1
2021-07-09 08:38:30,0,1
2021-07-09 08:39:00,0,0
2021-07-09 08:39:30,3,1
2021-07-09 08:40:00,0,1
2021-07-09 08:40:30,1,0
2021-07-09 08:41:00,0,1
2021-07-09 08:42:00,1,1
2021-07-09 08:42:30,0,0
2021-07-09 08:43:00,0,2
2021-07-09 08:43:30,2,1
2021-07-09 08:44:00,2,0
2021-07-09 08:44:30,3,0
2021-07-09 08:45:00,3,1
2021-07-09 08:45:30,3,2
2021-07-09 08:46:00,2,0
2021-07-09 08:46:30,7,1
2021-07-09 08:47:00,1,1
2021-07-09 08:47:30,2,1
2021-07-09 08:48:00,1,0
2021-07-09 08:48:30,2,0
2021-07-09 08:49:00,0,1
2021-07-09 08:49:30,1,1
2021-07-09 08:50:00,2,0
2021-07-09 08:50:30,5,0
2021-07-09 08:51:00,4,2
2021-07-09 08:51:30,7,2
2021-07-09 08:52:00,6,0
2021-07-09 08:52:30,5,2
2021-07-09 08:53:00,5,6
2021-07-09 08:53:30,2,1
2021-07-09 08:54:00,7,3
2021-07-09 08:54:30,8,2
2021-07-09 08:55:00,8,2
2021-07-09 08:55:30,7,2
2021-07-09 08:56:00,2,1
2021-07-09 08:56:30,2,0
2021-07-09 08:57:00,2,0
2021-07-09 08:57:30,1,0
2021-07-09 08:58:00,3,1
2021-07-09 08:58:30,2,1
2021-07-09 08:59:00,1,0
2021-07-09 08:59:30,4,0
2021-07-09 09:00:00,2,4
2021-07-09 09:00:30,8,1
2021-07-09 09:01:00,2,0
2021-07-09 09:01:30,4,3
2021-07-09 09:02:00,6,0
2021-07-09 09:02:30,24,1
2021-07-09 09:03:00,14,1
2021-07-09 09:03:30,8,0
2021-07-09 09:04:00,11,1
2021-07-09 09:04:30,7,3
2021-07-09 09:05:00,12,0
2021-07-09 09:05:30,5,0
2021-07-09 09:06:00,6,2
2021-07-09 09:06:30,6,1
2021-07-09 09:07:00,0,3
2021-07-09 09:07:30,1,2
2021-07-09 09:08:00,2,1
2021-07-09 09:08:30,0,1
2021-07-09 09:09:00,2,1
2021-07-09 09:09:30,2,1
2021-07-09 09:10:00,4,3
2021-07-09 09:10:30,2,2
2021-07-09 09:11:00,1,0
2021-07-09 09:11:30,1,1
2021-07-09 09:12:00,2,1
2021-07-09 09:12:30,0,1
2021-07-09 09:13:00,1,1
2021-07-09 09:13:30,2,1
2021-07-09 09:14:00,0,1
2021-07-09 09:14:30,3,0
2021-07-09 09:15:00,2,0
2021-07-09 09:15:30,1,1
2021-07-09 09:16:00,2,2
2021-07-09 09:16:30,3,1
2021-07-09 09:17:00,2,0
2021-07-09 09:17:30,1,1
2021-07-09 09:18:00,3,1
2021-07-09 09:18:30,0,3
2021-07-09 09:19:00,2,0
2021-07-09 09:19:30,0,1
2021-07-09 09:20:00,3,1
2021-07-09 09:20:30,2,1
2021-07-09 09:21:00,1,1
2021-07-09 09:21:30,1,1
2021-07-09 09:22:00,0,0
2021-07-09 09:22:30,2,0
2021-07-09 09:23:00,2,0
2021-07-09 09:23:30,0,2
2021-07-09 09:24:00,1,0
2021-07-09 09:24:30,1,0
2021-07-09 09:25:00,1,0
2021-07-09 09:25:30,4,0
2021-07-09 09:26:00,2,0
2021-07-09 09:26:30,1,0
2021-07-09 09:27:00,1,0
2021-07-09 09:27:30,1,1
2021-07-09 09:28:00,1,0
2021-07-09 09:28:30,1,1
2021-07-09 09:29:00,0,0
2021-07-09 09:29:30,1,1
2021-07-09 09:30:00,3,0
2021-07-09 09:30:30,1,1
2021-07-09 09:31:00,3,1
2021-07-09 09:31:30,1,2
2021-07-09 09:32:00,0,3
2021-07-09 09:32:30,2,0
2021-07-09 09:33:00,2,0
2021-07-09 09:33:30,3,1
2021-07-09 09:34:00,1,1
2021-07-09 09:34:30,1,0
2021-07-09 09:35:00,0,0
2021-07-09 09:35:30,0,2
2021-07-09 09:36:00,0,2
2021-07-09 09:36:30,2,2
2021-07-09 09:37:00,2,0
2021-07-09 09:37:30,3,0
2021-07-09 09:38:00,0,1
2021-07-09 09:38:30,1,0
2021-07-09 09:39:00,1,0
2021-07-09 09:39:30,0,2
2021-07-09 09:40:00,2,0
2021-07-09 09:40:30,0,1
2021-07-09 09:41:00,0,0
2021-07-09 09:41:30,1,0
2021-07-09 09:42:00,0,1
2021-07-09 09:42:30,1,0
2021-07-09 09:43:00,3,1
2021-07-09 09:43:30,0,1
2021-07-09 09:44:00,1,0
2021-07-09 09:44:30,1,0
2021-07-09 09:45:00,0,1
2021-07-09 09:45:30,2,1
2021-07-09 09:46:00,0,0
2021-07-09 09:46:30,1,0
2021-07-09 09:47:00,1,0
2021-07-09 09:47:30,0,0
2021-07-09 09:48:00,0,1
2021-07-09 09:48:30,0,0
2021-07-09 09:49:00,0,2
2021-07-09 09:49:30,1,0
2021-07-09 09:50:00,1,0
2021-07-09 09:50:30,2,0
2021-07-09 09:51:00,2,0
2021-07-09 09:51:30,1,0
2021-07-09 09:52:00,0,1
2021-07-09 09:52:30,1,0
2021-07-09 09:53:00,0,1
2021-07-09 09:53:30,1,2
2021-07-09 09:54:00,3,0
2021-07-09 09:54:30,0,0
2021-07-09 09:55:00,0,0
2021-07-09 09:55:30,0,1
2021-07-09 09:56:00,3,1
2021-07-09 09:56:30,3,0
2021-07-09 09:57:00,2,0
2021-07-09 09:57:30,0,1
2021-07-09 09:58:00,2,2
2021-07-09 09:58:30,2,0
2021-07-09 09:59:00,2,1
2021-07-09 09:59:30,0,1
2021-07-09 10:00:00,4,5
2021-07-09 10:00:30,1,0
2021-07-09 10:01:00,1,1
2021-07-09 10:01:30,1,0
2021-07-09 10:02:00,2,1
2021-07-09 10:02:30,1,1
2021-07-09 10:03:00,0,1
2021-07-09 10:03:30,0,0
2021-07-09 10:04:00,1,2
2021-07-09 10:04:30,0,2
2021-07-09 10:05:00,2,0
2021-07-09 10:05:30,3,2
2021-07-09 10:06:00,3,0
2021-07-09 10:06:30,1,0
2021-07-09 10:07:00,1,0
2021-07-09 10:07:30,0,2
2021-07-09 10:08:00,2,1
2021-07-09 10:08:30,1,0
2021-07-09 10:09:00,2,0
2021-07-09 10:09:30,6,1
2021-07-09 10:10:00,2,3
2021-07-09 10:10:30,0,0
2021-07-09 10:11:00,1,1
2021-07-09 10:11:30,0,0
2021-07-09 10:12:00,3,0
2021-07-09 10:12:30,0,2
2021-07-09 10:13:00,2,4
2021-07-09 10:13:30,4,3
2021-07-09 10:14:00,2,1
2021-07-09 10:14:30,2,0
2021-07-09 10:15:00,3,0
2021-07-09 10:15:30,0,1
2021-07-09 10:16:00,2,2
2021-07-09 10:16:30,0,2
2021-07-09 10:17:00,3,2
2021-07-09 10:17:30,4,0
2021-07-09 10:18:00,6,9
2021-07-09 10:18:30,1,0
2021-07-09 10:19:00,2,1
2021-07-09 10:19:30,4,1
2021-07-09 10:20:00,6,0
2021-07-09 10:20:30,1,0
2021-07-09 10:21:00,2,0
2021-07-09 10:21:30,1,1
2021-07-09 10:22:00,0,1
2021-07-09 10:22:30,3,0
2021-07-09 10:23:00,4,1
2021-07-09 10:23:30,4,3
2021-07-09 10:24:00,3,2
2021-07-09 10:24:30,5,1
2021-07-09 10:25:00,3,2
2021-07-09 10:25:30,5,1
2021-07-09 10:26:00,2,1
2021-07-09 10:26:30,3,0
2021-07-09 10:27:00,3,2
2021-07-09 10:27:30,2,1
2021-07-09 10:28:00,1,3
2021-07-09 10:28:30,2,1
2021-07-09 10:29:00,7,0
2021-07-09 10:29:30,4,1
2021-07-09 10:30:00,5,2
2021-07-09 10:30:30,0,0
2021-07-09 10:31:00,2,0
2021-07-09 10:31:30,4,0
2021-07-09 10:32:00,5,5
2021-07-09 10:32:30,3,0
2021-07-09 10:33:00,2,0
2021-07-09 10:33:30,2,2
2021-07-09 10:34:00,1,0
2021-07-09 10:34:30,0,0
2021-07-09 10:35:00,3,2
2021-07-09 10:35:30,7,3
2021-07-09 10:36:00,4,1
2021-07-09 10:36:30,2,0
2021-07-09 10:37:00,2,1
2021-07-09 10:37:30,6,1
2021-07-09 10:38:00,2,2
2021-07-09 10:38:30,2,5
2021-07-09 10:39:00,3,1
2021-07-09 10:39:30,7,1
2021-07-09 10:40:00,10,1
2021-07-09 10:40:30,6,2
2021-07-09 10:41:00,5,0
2021-07-09 10:41:30,4,0
2021-07-09 10:42:00,3,0
2021-07-09 10:42:30,3,3
2021-07-09 10:43:00,3,1
2021-07-09 10:43:30,1,0
2021-07-09 10:44:00,3,0
2021-07-09 10:44:30,1,2
2021-07-09 10:45:00,1,0
2021-07-09 10:45:30,4,0
2021-07-09 10:46:00,2,0
2021-07-09 10:46:30,1,0
2021-07-09 10:47:00,3,2
2021-07-09 10:47:30,6,0
2021-07-09 10:48:00,3,0
2021-07-09 10:48:30,2,0
2021-07-09 10:49:00,3,0
2021-07-09 10:49:30,1,0
2021-07-09 10:50:00,2,0
2021-07-09 10:50:30,2,0
2021-07-09 10:51:00,2,0
2021-07-09 10:51:30,1,0
2021-07-09 10:52:00,5,0
2021-07-09 10:52:30,2,3
2021-07-09 10:53:00,0,0
2021-07-09 10:53:30,3,0
2021-07-09 10:54:00,7,2
2021-07-09 10:54:30,5,1
2021-07-09 10:55:00,5,2
2021-07-09 10:55:30,6,1
2021-07-09 10:56:00,7,4
2021-07-09 10:56:30,2,0
2021-07-09 10:57:00,2,1
2021-07-09 10:57:30,3,4
2021-07-09 10:58:00,5,2
2021-07-09 10:58:30,2,3
2021-07-09 10:59:00,5,1
2021-07-09 10:59:30,5,4
2021-07-09 11:00:00,1,7
2021-07-09 11:00:30,7,2
2021-07-09 11:01:00,7,2
2021-07-09 11:01:30,5,3
2021-07-09 11:02:00,6,1
2021-07-09 11:02:30,2,0
2021-07-09 11:03:00,2,2
2021-07-09 11:03:30,3,0
2021-07-09 11:04:00,2,3
2021-07-09 11:04:30,0,1
2021-07-09 11:05:00,1,1
2021-07-09 11:05:30,0,0
2021-07-09 11:06:00,1,3
2021-07-09 11:06:30,4,1
2021-07-09 11:07:00,0,1
2021-07-09 11:07:30,1,3
2021-07-09 11:08:00,3,0
2021-07-09 11:08:30,1,0
2021-07-09 11:09:00,0,4
2021-07-09 11:09:30,1,2
2021-07-09 11:10:00,1,4
2021-07-09 11:10:30,1,0
2021-07-09 11:11:00,2,0
2021-07-09 11:11:30,3,2
2021-07-09 11:12:00,9,0
2021-07-09 11:12:30,1,1
2021-07-09 11:13:00,3,2
2021-07-09 11:13:30,1,0
2021-07-09 11:14:00,6,3
2021-07-09 11:14:30,6,1
2021-07-09 11:15:00,10,1
2021-07-09 11:15:30,4,1
2021-07-09 11:16:00,1,1
2021-07-09 11:16:30,2,0
2021-07-09 11:17:00,1,1
2021-07-09 11:17:30,2,0
2021-07-09 11:18:00,5,0
2021-07-09 11:18:30,2,0
2021-07-09 11:19:00,4,0
2021-07-09 11:19:30,0,2
2021-07-09 11:20:00,0,2
2021-07-09 11:20:30,0,1
2021-07-09 11:21:00,2,0
2021-07-09 11:21:30,4,0
2021-07-09 11:22:00,1,3
2021-07-09 11:22:30,0,1
2021-07-09 11:23:00,0,1
2021-07-09 11:23:30,1,0
2021-07-09 11:24:00,0,0
2021-07-09 11:24:30,3,0
2021-07-09 11:25:00,4,2
2021-07-09 11:25:30,2,2
2021-07-09 11:26:00,2,2
2021-07-09 11:26:30,0,1
2021-07-09 11:27:00,1,0
2021-07-09 11:27:30,2,0
2021-07-09 11:28:00,1,0
2021-07-09 11:28:30,0,1
2021-07-09 11:29:00,0,0
2021-07-09 11:29:30,2,0
2021-07-09 11:30:00,4,1
2021-07-09 11:30:30,2,2
2021-07-09 11:31:00,0,0
2021-07-09 11:31:30,3,2
2021-07-09 11:32:00,1,0
2021-07-09 11:32:30,2,4
2021-07-09 11:33:00,1,1
2021-07-09 11:33:30,1,4
2021-07-09 11:34:00,1,3
2021-07-09 11:34:30,1,1
2021-07-09 11:35:00,2,1
2021-07-09 11:35:30,3,1
2021-07-09 11:36:00,2,2
2021-07-09 11:36:30,2,1
2021-07-09 11:37:00,5,0
2021-07-09 11:37:30,1,1
2021-07-09 11:38:00,2,0
2021-07-09 11:38:30,3,0
2021-07-09 11:39:00,2,1
2021-07-09 11:39:30,1,0
2021-07-09 11:40:00,4,2
2021-07-09 11:40:30,0,1
2021-07-09 11:41:00,3,1
2021-07-09 11:41:30,1,3
2021-07-09 11:42:00,1,2
2021-07-09 11:42:30,1,0
2021-07-09 11:43:00,0,0
2021-07-09 11:43:30,2,2
2021-07-09 11:44:00,14,1
2021-07-09 11:44:30,3,0
2021-07-09 11:45:00,0,0
2021-07-09 11:45:30,3,0
2021-07-09 11:46:00,1,2
2021-07-09 11:46:30,1,3
2021-07-09 11:47:00,4,0
2021-07-09 11:47:30,0,0
2021-07-09 11:48:00,2,2
2021-07-09 11:48:30,1,1
2021-07-09 11:49:00,1,0
2021-07-09 11:49:30,0,1
2021-07-09 11:50:00,1,1
2021-07-09 11:50:30,0,1
2021-07-09 11:51:00,3,0
2021-07-09 11:51:30,3,1
2021-07-09 11:52:00,2,2
2021-07-09 11:52:30,2,2
2021-07-09 11:53:00,1,0
2021-07-09 11:53:30,2,1
2021-07-09 11:54:00,0,3
2021-07-09 11:54:30,2,1
2021-07-09 11:55:00,0,0
2021-07-09 11:55:30,4,0
2021-07-09 11:56:00,2,0
2021-07-09 11:56:30,1,0
2021-07-09 11:57:00,1,0
2021-07-09 11:57:30,2,1
2021-07-09 11:58:00,0,2
2021-07-09 11:58:30,2,2
2021-07-09 11:59:00,1,2
2021-07-09 11:59:30,7,1
2021-07-09 12:00:00,6,3
2021-07-09 12:00:30,3,0
2021-07-09 12:01:00,3,0
2021-07-09 12:01:30,2,1
2021-07-09 12:02:00,4,0
2021-07-09 12:02:30,1,0
2021-07-09 12:03:00,1,0
2021-07-09 12:03:30,0,0
2021-07-09 12:04:00,2,0
2021-07-09 12:04:30,2,0
2021-07-09 12:05:00,2,0
2021-07-09 12:05:30,3,2
2021-07-09 12:06:00,3,1
2021-07-09 12:06:30,2,1
2021-07-09 12:07:00,1,2
2021-07-09 12:07:30,2,0
2021-07-09 12:08:00,2,2
2021-07-09 12:08:30,2,0
2021-07-09 12:09:00,1,0
2021-07-09 12:09:30,0,1
2021-07-09 12:10:00,2,4
2021-07-09 12:10:30,0,0
2021-07-09 12:11:00,1,0
2021-07-09 12:11:30,1,1
2021-07-09 12:12:00,1,1
2021-07-09 12:12:30,2,1
2021-07-09 12:13:00,2,1
2021-07-09 12:13:30,3,2
2021-07-09 12:14:00,4,3
2021-07-09 12:14:30,1,1
2021-07-09 12:15:00,5,5
2021-07-09 12:15:30,1,1
2021-07-09 12:16:00,2,1
2021-07-09 12:16:30,3,1
2021-07-09 12:17:00,1,1
2021-07-09 12:17:30,4,1
2021-07-09 12:18:00,1,0
2021-07-09 12:18:30,4,2
2021-07-09 12:19:00,2,1
2021-07-09 12:19:30,1,0
2021-07-09 12:20:00,3,0
2021-07-09 12:20:30,1,1
2021-07-09 12:21:00,1,1
2021-07-09 12:21:30,5,0
2021-07-09 12:22:00,0,1
2021-07-09 12:22:30,4,3
2021-07-09 12:23:00,2,1
2021-07-09 12:23:30,3,2
2021-07-09 12:24:00,7,1
2021-07-09 12:24:30,2,3
2021-07-09 12:25:00,6,2
2021-07-09 12:25:30,1,0
2021-07-09 12:26:00,1,1
2021-07-09 12:26:30,7,3
2021-07-09 12:27:00,2,3
2021-07-09 12:27:30,2,0
2021-07-09 12:28:00,1,0
2021-07-09 12:28:30,2,2
2021-07-09 12:29:00,1,2
2021-07-09 12:29:30,3,1
2021-07-09 12:30:00,7,0
2021-07-09 12:30:30,2,3
2021-07-09 12:31:00,2,1
2021-07-09 12:31:30,2,1
2021-07-09 12:32:00,4,0
2021-07-09 12:32:30,0,0
2021-07-09 12:33:00,4,0
2021-07-09 12:33:30,1,0
2021-07-09 12:34:00,2,0
2021-07-09 12:34:30,2,0
2021-07-09 12:35:00,3,2
2021-07-09 12:35:30,2,2
2021-07-09 12:36:00,2,1
2021-07-09 12:36:30,1,2
2021-07-09 12:37:00,4,4
2021-07-09 12:37:30,3,1
2021-07-09 12:38:00,1,0
2021-07-09 12:38:30,2,0
2021-07-09 12:39:00,7,3
2021-07-09 12:39:30,1,0
2021-07-09 12:40:00,1,2
2021-07-09 12:40:30,2,1
2021-07-09 12:41:00,3,0
2021-07-09 12:41:30,2,4
2021-07-09 12:42:00,3,1
2021-07-09 12:42:30,3,2
2021-07-09 12:43:00,2,0
2021-07-09 12:43:30,3,0
2021-07-09 12:44:00,2,0
2021-07-09 12:44:30,3,2
2021-07-09 12:45:00,3,3
2021-07-09 12:45:30,2,1
2021-07-09 12:46:00,3,0
2021-07-09 12:46:30,1,0
2021-07-09 12:47:00,0,2
2021-07-09 12:47:30,3,0
2021-07-09 12:48:00,0,2
2021-07-09 12:48:30,2,0
2021-07-09 12:49:00,2,4
2021-07-09 12:49:30,9,3
2021-07-09 12:50:00,3,3
2021-07-09 12:50:30,6,0
2021-07-09 12:51:00,4,2
2021-07-09 12:51:30,2,2
2021-07-09 12:52:00,1,0
2021-07-09 12:52:30,1,2
2021-07-09 12:53:00,1,1
2021-07-09 12:53:30,1,2
2021-07-09 12:54:00,4,1
2021-07-09 12:54:30,4,4
2021-07-09 12:55:00,2,2
2021-07-09 12:55:30,3,3
2021-07-09 12:56:00,1,1
2021-07-09 12:56:30,2,2
2021-07-09 12:57:00,1,3
2021-07-09 12:57:30,4,0
2021-07-09 12:58:00,3,2
2021-07-09 12:58:30,1,1
2021-07-09 12:59:00,2,1
2021-07-09 12:59:30,4,1
2021-07-09 13:00:00,7,8
2021-07-09 13:00:30,5,2
2021-07-09 13:01:00,4,1
2021-07-09 13:01:30,4,1
2021-07-09 13:02:00,3,2
2021-07-09 13:02:30,3,1
2021-07-09 13:03:00,2,0
2021-07-09 13:03:30,4,1
2021-07-09 13:04:00,7,1
2021-07-09 13:04:30,3,2
2021-07-09 13:05:00,2,5
2021-07-09 13:05:30,5,2
2021-07-09 13:06:00,3,1
2021-07-09 13:06:30,3,1
2021-07-09 13:07:00,2,3
2021-07-09 13:07:30,3,0
2021-07-09 13:08:00,0,1
2021-07-09 13:08:30,4,7
2021-07-09 13:09:00,3,3
2021-07-09 13:09:30,2,0
2021-07-09 13:10:00,2,2
2021-07-09 13:10:30,3,4
2021-07-09 13:11:00,6,1
2021-07-09 13:11:30,2,1
2021-07-09 13:12:00,2,2
2021-07-09 13:12:30,0,1
2021-07-09 13:13:00,3,0
2021-07-09 13:13:30,2,2
2021-07-09 13:14:00,2,2
2021-07-09 13:14:30,5,1
2021-07-09 13:15:00,1,1
2021-07-09 13:15:30,3,3
2021-07-09 13:16:00,2,4
2021-07-09 13:16:30,3,3
2021-07-09 13:17:00,0,2
2021-07-09 13:19:30,0,0
2021-07-09 13:20:00,4,3
2021-07-09 13:20:30,4,0
2021-07-09 13:21:00,2,1
2021-07-09 13:21:30,6,1
2021-07-09 13:22:00,3,4
2021-07-09 13:22:30,1,1
2021-07-09 13:23:00,1,3
2021-07-09 13:23:30,0,1
2021-07-09 13:24:00,3,1
2021-07-09 13:24:30,2,1
2021-07-09 13:25:00,2,3
2021-07-09 13:25:30,5,0
2021-07-09 13:26:00,4,2
2021-07-09 13:26:30,1,2
2021-07-09 13:27:00,2,1
2021-07-09 13:27:30,1,1
2021-07-09 13:28:00,0,3
2021-07-09 13:28:30,0,4
2021-07-09 13:29:00,2,1
2021-07-09 13:29:30,2,0
2021-07-09 13:30:00,4,4
2021-07-09 13:30:30,4,2
2021-07-09 13:31:00,1,3
2021-07-09 13:31:30,2,4
2021-07-09 13:32:00,3,3
2021-07-09 13:32:30,0,1
2021-07-09 13:33:00,1,1
2021-07-09 13:33:30,2,1
2021-07-09 13:34:00,2,2
2021-07-09 13:34:30,5,2
2021-07-09 13:35:00,3,3
2021-07-09 13:35:30,3,0
2021-07-09 13:36:00,2,1
2021-07-09 13:36:30,5,1
2021-07-09 13:37:00,4,0
2021-07-09 13:37:30,6,2
2021-07-09 13:38:00,4,1
2021-07-09 13:38:30,2,2
2021-07-09 13:39:00,4,0
2021-07-09 13:39:30,1,2
2021-07-09 13:40:00,2,2
2021-07-09 13:40:30,2,0
2021-07-09 13:41:00,3,5
2021-07-09 13:41:30,6,1
2021-07-09 13:42:00,6,2
2021-07-09 13:42:30,4,2
2021-07-09 13:43:00,4,2
2021-07-09 13:43:30,4,1
2021-07-09 13:44:00,8,3
2021-07-09 13:44:30,2,3
2021-07-09 13:45:00,4,1
2021-07-09 13:45:30,3,1
2021-07-09 13:46:00,6,2
2021-07-09 13:46:30,4,1
2021-07-09 13:47:00,4,3
2021-07-09 13:47:30,2,1
2021-07-09 13:48:00,7,0
2021-07-09 13:48:30,1,2
2021-07-09 13:49:00,3,1
2021-07-09 13:49:30,5,1
2021-07-09 13:50:00,4,2
2021-07-09 13:50:30,2,3
